subject_class,property,subject_count,class_instance_count,object_count,min,max,avg,property_types,object_types
http://publications.europa.eu/ontology/euvoc#Site,http://www.w3.org/2008/05/skos-xl#altLabel,67,404,103,0,4,0.254950495049504950495049,http://www.w3.org/2002/07/owl#ObjectProperty
http://publications.europa.eu/ontology/euvoc#Site,http://purl.org/dc/terms/replaces,9,404,8,0,1,0.022277227722772277227722,http://www.w3.org/2002/07/owl#ObjectProperty
http://publications.europa.eu/ontology/euvoc#Site,http://purl.org/dc/elements/1.1/identifier,404,404,404,1,1,1.0,http://www.w3.org/2002/07/owl#DatatypeProperty
http://publications.europa.eu/ontology/euvoc#Site,http://www.w3.org/2008/05/skos-xl#prefLabel,404,404,689,1,24,1.705445544554455445544554,http://www.w3.org/2002/07/owl#ObjectProperty
http://publications.europa.eu/ontology/euvoc#Site,http://purl.org/dc/terms/dateSubmitted,403,404,12,0,1,0.997524752475247524752475,http://www.w3.org/2002/07/owl#DatatypeProperty
http://publications.europa.eu/ontology/euvoc#Site,http://www.w3.org/2006/vcard/ns#fn,403,404,399,0,1,0.997524752475247524752475,http://www.w3.org/2002/07/owl#DatatypeProperty
http://publications.europa.eu/ontology/euvoc#Site,http://purl.org/dc/terms/isReplacedBy,8,404,9,0,2,0.022277227722772277227722,http://www.w3.org/2002/07/owl#ObjectProperty
http://publications.europa.eu/ontology/euvoc#Site,http://purl.org/dc/terms/created,404,404,19,1,1,1.0,http://www.w3.org/2002/07/owl#DatatypeProperty
http://publications.europa.eu/ontology/euvoc#Site,http://publications.europa.eu/ontology/euvoc#endDate,16,404,15,0,1,0.039603960396039603960396,http://www.w3.org/2002/07/owl#DatatypeProperty
http://publications.europa.eu/ontology/euvoc#Site,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,404,404,2,2,2,2.0,http://www.w3.org/2002/07/owl#ObjectProperty
http://publications.europa.eu/ontology/euvoc#Site,http://publications.europa.eu/ontology/authority/op-mapped-code,225,404,721,0,156,1.784653465346534653465346,http://www.w3.org/2002/07/owl#ObjectProperty
http://publications.europa.eu/ontology/euvoc#Site,http://purl.org/dc/terms/dateAccepted,403,404,12,0,1,0.997524752475247524752475,http://www.w3.org/2002/07/owl#DatatypeProperty
http://publications.europa.eu/ontology/euvoc#Site,http://www.w3.org/2004/02/skos/core#topConceptOf,404,404,1,1,1,1.0,http://www.w3.org/2002/07/owl#ObjectProperty
http://publications.europa.eu/ontology/euvoc#Site,http://www.w3.org/2006/vcard/ns#hasAddress,403,404,403,0,1,0.997524752475247524752475,http://www.w3.org/2002/07/owl#ObjectProperty
http://publications.europa.eu/ontology/euvoc#Site,http://www.w3.org/2004/02/skos/core#notation,204,404,675,0,156,1.670792079207920792079207,http://www.w3.org/2002/07/owl#DatatypeProperty
http://publications.europa.eu/ontology/euvoc#Site,http://www.w3.org/2004/02/skos/core#inScheme,404,404,1,1,1,1.0,http://www.w3.org/2002/07/owl#ObjectProperty
http://publications.europa.eu/ontology/euvoc#Site,http://publications.europa.eu/ontology/euvoc#startDate,403,404,44,0,1,0.997524752475247524752475,http://www.w3.org/2002/07/owl#DatatypeProperty
http://publications.europa.eu/ontology/euvoc#Site,http://www.w3.org/2004/02/skos/core#editorialNote,15,404,14,0,1,0.037128712871287128712871,http://www.w3.org/2002/07/owl#DatatypeProperty
http://publications.europa.eu/ontology/euvoc#Site,http://publications.europa.eu/ontology/authority/deprecated,403,404,2,0,1,0.997524752475247524752475,http://www.w3.org/2002/07/owl#DatatypeProperty
http://publications.europa.eu/ontology/euvoc#Site,http://publications.europa.eu/ontology/euvoc#xlHistoryNote,9,404,10,0,2,0.024752475247524752475247,http://www.w3.org/2002/07/owl#ObjectProperty
http://publications.europa.eu/ontology/euvoc#Site,http://publications.europa.eu/ontology/euvoc#status,404,404,3,1,1,1.0,http://www.w3.org/2002/07/owl#ObjectProperty
http://publications.europa.eu/ontology/euvoc#Site,http://www.w3.org/2004/02/skos/core#prefLabel,404,404,656,1,24,1.705445544554455445544554,http://www.w3.org/2002/07/owl#DatatypeProperty
http://publications.europa.eu/ontology/euvoc#Site,http://www.w3.org/2006/vcard/ns#hasTelephone,263,404,446,0,4,1.103960396039603960396039,http://www.w3.org/2002/07/owl#ObjectProperty
http://publications.europa.eu/ontology/euvoc#XlNotation,http://purl.org/dc/terms/type,721,721,3,1,1,1.0,http://www.w3.org/2002/07/owl#ObjectProperty
http://publications.europa.eu/ontology/euvoc#XlNotation,http://purl.org/dc/terms/created,721,721,13,1,1,1.0,http://www.w3.org/2002/07/owl#DatatypeProperty
http://publications.europa.eu/ontology/euvoc#XlNotation,http://publications.europa.eu/ontology/euvoc#endDate,31,721,12,0,1,0.042995839112343966712898,http://www.w3.org/2002/07/owl#DatatypeProperty
http://publications.europa.eu/ontology/euvoc#XlNotation,http://publications.europa.eu/ontology/euvoc#startDate,721,721,36,1,1,1.0,http://www.w3.org/2002/07/owl#DatatypeProperty
http://publications.europa.eu/ontology/euvoc#XlNotation,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,721,721,1,1,1,1.0,http://www.w3.org/2002/07/owl#ObjectProperty
http://publications.europa.eu/ontology/euvoc#XlNotation,http://publications.europa.eu/ontology/euvoc#xlCodification,721,721,392,1,1,1.0,http://www.w3.org/2002/07/owl#DatatypeProperty
http://publications.europa.eu/ontology/euvoc#XlNotation,http://publications.europa.eu/ontology/euvoc#status,721,721,3,1,1,1.0,http://www.w3.org/2002/07/owl#ObjectProperty
http://publications.europa.eu/ontology/euvoc#XlNote,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,10,10,1,1,1,1.0,http://www.w3.org/2002/07/owl#ObjectProperty
http://publications.europa.eu/ontology/euvoc#XlNote,http://purl.org/dc/terms/created,10,10,5,1,1,1.0,http://www.w3.org/2002/07/owl#DatatypeProperty
http://publications.europa.eu/ontology/euvoc#XlNote,http://publications.europa.eu/ontology/euvoc#xlNote,10,10,7,1,1,1.0,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2002/07/owl#Ontology,http://www.w3.org/2008/05/skos-xl#prefLabel,1,1,1,1,1,1.0,http://www.w3.org/2002/07/owl#ObjectProperty
http://www.w3.org/2002/07/owl#Ontology,http://www.w3.org/2000/01/rdf-schema#label,1,1,1,1,1,1.0,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2002/07/owl#Ontology,http://www.w3.org/2004/02/skos/core#prefLabel,1,1,1,1,1,1.0,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2002/07/owl#Ontology,http://www.w3.org/2002/07/owl#imports,1,1,1,1,1,1.0,http://www.w3.org/2002/07/owl#ObjectProperty
http://www.w3.org/2002/07/owl#Ontology,http://purl.org/dc/terms/title,1,1,1,1,1,1.0,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2002/07/owl#Ontology,http://www.w3.org/2002/07/owl#versionInfo,1,1,1,1,1,1.0,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2002/07/owl#Ontology,http://publications.europa.eu/ontology/authority/table.version.number,1,1,1,1,1,1.0,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2002/07/owl#Ontology,http://www.w3.org/2000/01/rdf-schema#comment,1,1,1,1,1,1.0,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2002/07/owl#Ontology,http://www.w3.org/2002/07/owl#versionIRI,1,1,1,1,1,1.0,http://www.w3.org/2002/07/owl#ObjectProperty
http://www.w3.org/2002/07/owl#Ontology,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,1,1,2,2,2,2.0,http://www.w3.org/2002/07/owl#ObjectProperty
http://www.w3.org/2002/07/owl#Ontology,http://purl.org/dc/terms/identifier,1,1,1,1,1,1.0,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2002/07/owl#Ontology,http://publications.europa.eu/ontology/authority/table.id,1,1,1,1,1,1.0,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2002/07/owl#Ontology,http://publications.europa.eu/ontology/authority/prefLabel,1,1,1,1,1,1.0,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2004/02/skos/core#Concept,http://publications.europa.eu/ontology/authority/end.use,16,404,15,0,1,0.039603960396039603960396,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2004/02/skos/core#Concept,http://publications.europa.eu/ontology/euvoc#managedBy,173,404,10,0,3,0.44801980198019801980198,http://www.w3.org/2002/07/owl#ObjectProperty
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#historyNote,9,404,7,0,2,0.024752475247524752475247,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2004/02/skos/core#Concept,http://publications.europa.eu/ontology/euvoc#xlNotation,225,404,721,0,156,1.784653465346534653465346,http://www.w3.org/2002/07/owl#ObjectProperty
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/ns/org#siteOf,311,404,310,0,7,1.03712871287128712871287,http://www.w3.org/2002/07/owl#ObjectProperty
http://www.w3.org/2004/02/skos/core#Concept,http://publications.europa.eu/ontology/authority/start.use,403,404,44,0,1,0.997524752475247524752475,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2004/02/skos/core#Concept,http://publications.europa.eu/ontology/authority/authority-code,403,404,403,0,1,0.997524752475247524752475,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2002/07/owl#versionInfo,404,404,1,1,1,1.0,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2004/02/skos/core#Concept,http://lemon-model.net/lemon#context,403,404,2,0,2,1.212871287128712871287128,http://www.w3.org/2002/07/owl#ObjectProperty
http://www.w3.org/2004/02/skos/core#Concept,http://publications.europa.eu/ontology/authority/op-code,404,404,404,1,1,1.0,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2004/02/skos/core#Concept,http://publications.europa.eu/resource/authority/op-code,404,404,404,1,1,1.0,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2004/02/skos/core#Concept,http://publications.europa.eu/ontology/euvoc#countryCode,403,404,158,0,1,0.997524752475247524752475,http://www.w3.org/2002/07/owl#ObjectProperty
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,15,404,14,0,1,0.037128712871287128712871,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2004/02/skos/core#Concept,http://publications.europa.eu/ontology/euvoc#startDate,403,404,44,0,1,0.997524752475247524752475,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#notation,204,404,675,0,156,1.670792079207920792079207,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#inScheme,404,404,1,1,1,1.0,http://www.w3.org/2002/07/owl#ObjectProperty
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#topConceptOf,404,404,1,1,1,1.0,http://www.w3.org/2002/07/owl#ObjectProperty
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2006/vcard/ns#hasAddress,403,404,403,0,1,0.997524752475247524752475,http://www.w3.org/2002/07/owl#ObjectProperty
http://www.w3.org/2004/02/skos/core#Concept,http://purl.org/dc/terms/dateAccepted,403,404,12,0,1,0.997524752475247524752475,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2006/vcard/ns#hasTelephone,263,404,446,0,4,1.103960396039603960396039,http://www.w3.org/2002/07/owl#ObjectProperty
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#prefLabel,404,404,656,1,24,1.705445544554455445544554,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2004/02/skos/core#Concept,http://publications.europa.eu/ontology/authority/deprecated,403,404,2,0,1,0.997524752475247524752475,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2004/02/skos/core#Concept,http://publications.europa.eu/ontology/euvoc#status,404,404,3,1,1,1.0,http://www.w3.org/2002/07/owl#ObjectProperty
http://www.w3.org/2004/02/skos/core#Concept,http://publications.europa.eu/ontology/euvoc#xlHistoryNote,9,404,10,0,2,0.024752475247524752475247,http://www.w3.org/2002/07/owl#ObjectProperty
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#editorialNote,15,404,14,0,1,0.037128712871287128712871,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2004/02/skos/core#Concept,http://purl.org/dc/terms/dateSubmitted,403,404,12,0,1,0.997524752475247524752475,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2008/05/skos-xl#prefLabel,404,404,689,1,24,1.705445544554455445544554,http://www.w3.org/2002/07/owl#ObjectProperty
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2008/05/skos-xl#altLabel,67,404,103,0,4,0.254950495049504950495049,http://www.w3.org/2002/07/owl#ObjectProperty
http://www.w3.org/2004/02/skos/core#Concept,http://purl.org/dc/elements/1.1/identifier,404,404,404,1,1,1.0,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2004/02/skos/core#Concept,http://purl.org/dc/terms/replaces,9,404,8,0,1,0.022277227722772277227722,http://www.w3.org/2002/07/owl#ObjectProperty
http://www.w3.org/2004/02/skos/core#Concept,http://publications.europa.eu/ontology/euvoc#localityCode,403,404,195,0,1,0.997524752475247524752475,http://www.w3.org/2002/07/owl#ObjectProperty
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2006/vcard/ns#hasEmail,39,404,38,0,1,0.096534653465346534653465,http://www.w3.org/2002/07/owl#ObjectProperty
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,404,404,2,2,2,2.0,http://www.w3.org/2002/07/owl#ObjectProperty
http://www.w3.org/2004/02/skos/core#Concept,http://publications.europa.eu/ontology/euvoc#endDate,16,404,15,0,1,0.039603960396039603960396,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2004/02/skos/core#Concept,http://publications.europa.eu/ontology/authority/op-mapped-code,225,404,721,0,156,1.784653465346534653465346,http://www.w3.org/2002/07/owl#ObjectProperty
http://www.w3.org/2004/02/skos/core#Concept,http://purl.org/dc/terms/isReplacedBy,8,404,9,0,2,0.022277227722772277227722,http://www.w3.org/2002/07/owl#ObjectProperty
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2006/vcard/ns#fn,403,404,399,0,1,0.997524752475247524752475,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2004/02/skos/core#Concept,http://purl.org/dc/terms/created,404,404,19,1,1,1.0,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://www.w3.org/2002/07/owl#imports,1,1,1,1,1,1.0,http://www.w3.org/2002/07/owl#ObjectProperty
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://purl.org/dc/terms/title,1,1,1,1,1,1.0,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://www.w3.org/2002/07/owl#versionInfo,1,1,1,1,1,1.0,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://www.w3.org/2000/01/rdf-schema#comment,1,1,1,1,1,1.0,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://publications.europa.eu/ontology/authority/table.version.number,1,1,1,1,1,1.0,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://www.w3.org/2008/05/skos-xl#prefLabel,1,1,1,1,1,1.0,http://www.w3.org/2002/07/owl#ObjectProperty
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://www.w3.org/2000/01/rdf-schema#label,1,1,1,1,1,1.0,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://www.w3.org/2004/02/skos/core#prefLabel,1,1,1,1,1,1.0,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,1,1,2,2,2,2.0,http://www.w3.org/2002/07/owl#ObjectProperty
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://purl.org/dc/terms/identifier,1,1,1,1,1,1.0,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://publications.europa.eu/ontology/authority/table.id,1,1,1,1,1,1.0,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://publications.europa.eu/ontology/authority/prefLabel,1,1,1,1,1,1.0,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://www.w3.org/2002/07/owl#versionIRI,1,1,1,1,1,1.0,http://www.w3.org/2002/07/owl#ObjectProperty
http://www.w3.org/2006/vcard/ns#Address,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,403,403,1,1,1,1.0,http://www.w3.org/2002/07/owl#ObjectProperty
http://www.w3.org/2006/vcard/ns#Address,http://www.w3.org/2006/vcard/ns#post-office-box,157,403,15,0,1,0.389578163771712158808933,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2006/vcard/ns#Address,http://www.w3.org/2006/vcard/ns#postal-code,328,403,186,0,1,0.813895781637717121588089,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2006/vcard/ns#Address,http://www.w3.org/2006/vcard/ns#street-address,401,403,381,0,1,0.995037220843672456575682,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2006/vcard/ns#Address,http://www.w3.org/2004/02/skos/core#editorialNote,65,403,65,0,1,0.161290322580645161290322,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2006/vcard/ns#Address,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,65,403,65,0,1,0.161290322580645161290322,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2006/vcard/ns#Address,http://www.w3.org/2006/vcard/ns#locality,403,403,196,1,1,1.0,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2006/vcard/ns#Address,http://purl.org/dc/terms/type,403,403,1,1,1,1.0,http://www.w3.org/2002/07/owl#ObjectProperty
http://www.w3.org/2006/vcard/ns#Address,http://publications.europa.eu/ontology/euvoc#localityCode,403,403,195,1,1,1.0,http://www.w3.org/2002/07/owl#ObjectProperty
http://www.w3.org/2008/05/skos-xl#Label,http://publications.europa.eu/ontology/euvoc#endDate,49,793,15,0,1,0.061790668348045397225725,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2008/05/skos-xl#Label,http://publications.europa.eu/ontology/euvoc#status,793,793,3,1,1,1.0,http://www.w3.org/2002/07/owl#ObjectProperty
http://www.w3.org/2008/05/skos-xl#Label,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,793,793,1,1,1,1.0,http://www.w3.org/2002/07/owl#ObjectProperty
http://www.w3.org/2008/05/skos-xl#Label,http://publications.europa.eu/ontology/euvoc#startDate,792,793,45,0,1,0.998738965952080706179066,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2008/05/skos-xl#Label,http://www.w3.org/2000/01/rdf-schema#label,793,793,760,1,1,1.0,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2008/05/skos-xl#Label,http://purl.org/dc/terms/type,793,793,3,1,1,1.0,http://www.w3.org/2002/07/owl#ObjectProperty
http://www.w3.org/2008/05/skos-xl#Label,http://purl.org/dc/terms/created,792,793,19,0,1,0.998738965952080706179066,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2008/05/skos-xl#Label,http://www.w3.org/2008/05/skos-xl#literalForm,793,793,760,1,1,1.0,http://www.w3.org/2002/07/owl#DatatypeProperty
